rx,ry,instrument_index,time_stamp
-1.6369930886025417,32.71371721209484,0,1666200478.0964901
-1.1193065687933568,32.37316976069422,0,1666200478.1290872
-2.0435451412367103,32.01661706345416,0,1666200478.1609955
-2.166004513560569,31.861230537586568,0,1666200478.1908743
-1.1586837666083072,31.350568020854997,0,1666200478.2244194
-1.5790110128487123,30.86211024092383,0,1666200478.263872
-1.2787706181635214,30.64232000454314,0,1666200478.2970705
-1.7242535017813383,30.374199408860648,0,1666200478.3308768
-1.3519558050468956,30.276680273211692,0,1666200478.3630283
-1.2233182530643991,30.227713823482368,0,1666200478.3920364
-1.159227312768886,30.099235503688586,0,1666200478.4258873
-1.990112238224009,30.124264443906963,0,1666200478.459741
-1.4545453489286955,29.799900216698756,0,1666200478.492664
-1.9475174542351992,29.77833759934908,0,1666200478.5248473
-1.5249621294025546,29.66695727791371,0,1666200478.558664
-1.4863291211643443,29.921230309685782,0,1666200478.5927906
-1.148324747260813,29.641888829016786,0,1666200478.6283116
-1.0840835786784986,29.61069541630342,0,1666200478.6625404
-0.8072206537782293,29.58169617496414,0,1666200478.6976635
-1.7696320744560077,29.277637444355236,0,1666200478.7312617
-1.1567112125685732,29.496892451119404,0,1666200478.7597947
-0.7288195531297432,29.505777644508775,0,1666200478.792882
-0.5222283206384324,29.601857174487797,0,1666200478.8309734
0.33729232939461806,29.466334293132235,0,1666200478.8623369
-0.21482731645509073,29.4919801344019,0,1666200478.896371
-0.005891500087792165,29.47533736227635,0,1666200478.9263647
0.13815998142966301,29.155599495213085,0,1666200478.9618394
0.13058269788709206,29.176548824031574,0,1666200478.995657
0.3453050311314409,29.034971853822462,0,1666200479.0280154
0.2662792349553778,28.837723828508935,0,1666200479.0642457
0.5299407994108739,28.813378378726558,0,1666200479.096198
1.761431060045931,28.890173126961216,0,1666200479.1427543
1.1029982829297054,28.527940811847515,0,1666200479.175658
0.7375044992814288,28.566972258506663,0,1666200479.208913
0.7428425814344026,28.418932047711248,0,1666200479.2462637
1.3917051834818137,28.20214696771708,0,1666200479.27315
0.7700662131707907,28.212572047329374,0,1666200479.3016164
1.1183469150949037,28.032113193779818,0,1666200479.3334718
1.383724597010674,27.97800042652559,0,1666200479.365514
1.1623402601048896,27.882263792579444,0,1666200479.3965151
1.006549893128713,27.836587910756485,0,1666200479.4296405
1.6372228967043119,28.02995051267844,0,1666200479.4682777
1.2619878099145418,27.9458866794601,0,1666200479.500846
1.598505081511232,27.909696129389292,0,1666200479.5297232
1.28833037818078,27.9275973719266,0,1666200479.5657237
1.7938215444850798,27.66872675093984,0,1666200479.5982227
1.438592196860649,27.568083316329428,0,1666200479.6304686
1.8283490049176538,27.70385925611428,0,1666200479.6657631
2.498152717977312,27.778711750379934,0,1666200479.6966128
2.193887655746433,27.767679269841125,0,1666200479.7301626
2.4609622466925285,27.797497112157966,0,1666200479.7686439
2.4638313816454276,27.81324821832198,0,1666200479.797645
2.7302756433263644,27.868478603141696,0,1666200479.8299315
2.9128657157312663,27.941202529607583,0,1666200479.8658133
2.8475904410547326,27.958301574807166,0,1666200479.8974056
2.9589067374678706,27.994834507443265,0,1666200479.9312844
2.9282747119193426,28.00499013810975,0,1666200479.9687505
2.8788800369111938,28.12455072131757,0,1666200479.997138
3.0825335870449,28.12139958231814,0,1666200480.0313325
2.87739374715142,28.224945519290618,0,1666200480.1003423
3.0797541026698214,28.247850566357958,0,1666200480.1324966
2.931353026349332,28.30363554023028,0,1666200480.163884
2.9405608956620854,28.324755861474927,0,1666200480.19423
2.890479603962105,28.375083631601637,0,1666200480.2309027
3.242820302626511,28.305348606367982,0,1666200480.2636278
2.971819587772545,28.170876127320348,0,1666200480.297011
2.73141773297503,28.061316832158877,0,1666200480.3313363
2.645345805731202,28.036273862478392,0,1666200480.3612459
2.8219196111143874,28.095453692354194,0,1666200480.3923092
2.89159805938611,28.18853496739409,0,1666200480.4258254
2.8505005082856703,28.346550789347216,0,1666200480.4588816
2.800538760263151,28.43558862851054,0,1666200480.4929755
2.442118514237803,28.469667633528385,0,1666200480.5268428
2.5875236138341746,28.56656267435667,0,1666200480.5621483
2.6390261890371653,28.55941371433792,0,1666200480.5928538
2.3510103949069205,28.583907636812896,0,1666200480.6267364
2.528917847398716,28.565534060689348,0,1666200480.6570163
2.736194467676428,28.589591493370676,0,1666200480.6860733
2.52874883963726,28.516011822476937,0,1666200480.715484
2.591987903485565,28.46880188788669,0,1666200480.7478771
2.706964743164531,28.41365525630067,0,1666200480.7810946
2.478850309990484,28.435945923888216,0,1666200480.815761
2.4933503955485095,28.395149591482,0,1666200480.849497
2.4507020764191916,28.416982097027876,0,1666200480.8798876
2.2964140387697056,28.42942170140475,0,1666200480.9147325
2.287067410678867,28.413805108585155,0,1666200480.945829
2.3125971747306058,28.44107231829593,0,1666200480.9766994
2.226999835455808,28.489261803908665,0,1666200481.009499
2.3132337481548837,28.48911012700631,0,1666200481.0488205
2.0440205340825814,28.44890524642357,0,1666200481.0814774
2.0915593579756586,28.48718987369849,0,1666200481.1204932
2.101991058504378,28.491730719958973,0,1666200481.1528592
2.1601732097978674,28.48838368808658,0,1666200481.1820486
2.001928337057867,28.527747218070232,0,1666200481.2172945
2.2040542440671094,28.52868572533353,0,1666200481.2455137
2.1256903630645065,28.549690289991137,0,1666200481.2760258
2.127406598283626,28.63527777480821,0,1666200481.3099518
2.20224145893081,28.690113315128826,0,1666200481.3419757
2.113927786039118,28.78210562936657,0,1666200481.3758228
2.1206296092444306,28.85198384643803,0,1666200481.4154077
2.472526952411589,28.95841313163047,0,1666200481.4464242
2.257827408549611,29.11662080696456,0,1666200481.4839106
2.439384316171225,29.238390467717426,0,1666200481.5139287
2.2602524958897354,29.34428415237105,0,1666200481.5482788
2.2041175187055355,29.427738205824337,0,1666200481.5777078
2.2063196576013366,29.532205694300824,0,1666200481.6116567
2.035265787048298,29.563093339985173,0,1666200481.6439965
2.1048964934341354,29.63238778924787,0,1666200481.6756413
2.2648403850465537,29.597844928554544,0,1666200481.7120223
2.281595934170073,29.633264550729024,0,1666200481.7505474
2.0968129226063454,29.67326447029339,0,1666200481.781312
2.1930150703234137,29.648053404791924,0,1666200481.812032
2.242353286785224,29.642276984754428,0,1666200481.8426917
1.9627249654168846,29.64542069588013,0,1666200481.875715
1.923958600853541,29.616879095482613,0,1666200481.9086869
1.8494990065574093,29.66384552541371,0,1666200481.94188
1.7069304636171962,29.69850891843417,0,1666200481.9765897
2.1409687158327944,29.76534512164407,0,1666200482.0089903
1.907824025883072,29.79560065186062,0,1666200482.0425446
1.7967039075294975,29.811803448751313,0,1666200482.0780125
2.080124783252326,29.758236033975706,0,1666200482.1088963
2.1203020529157146,29.68347377698268,0,1666200482.1409974
1.8983997928107703,29.51344893482938,0,1666200482.1773996
2.2916807044107927,29.483240844216656,0,1666200482.2128065
2.176824488956204,29.389694156566186,0,1666200482.244672
1.904259539865622,29.341004744195754,0,1666200482.2769067
1.7661852000998193,29.413847533411015,0,1666200482.310548
1.6706338362937907,29.535996886708883,0,1666200482.3462965
1.3991944468923565,29.700942619675267,0,1666200482.376266
1.3180979778245452,29.979879302873254,0,1666200482.409389
1.3976497396388219,30.325813514076085,0,1666200482.4430475
0.8663040252143596,30.617358798328077,0,1666200482.4761617
0.35357740283509254,30.851343000072134,0,1666200482.509207
0.3103676485914317,31.108806699536963,0,1666200482.5453568
0.11104949198627292,31.359792312440586,0,1666200482.5784647
0.13242078164818868,31.561117736166683,0,1666200482.614413
-0.08033527750975988,31.573384226661776,0,1666200482.6493149
0.3648410219222838,31.635101207282528,0,1666200482.6784594
0.6639730855746955,31.539951055772903,0,1666200482.7091234
1.2354641369030592,31.491962384810055,0,1666200482.7413929
1.7016154080662962,31.34923456736969,0,1666200482.7744105
2.5207356026678505,31.31158252031576,0,1666200482.807292
3.003553095866933,31.182704776960293,0,1666200482.8365235
3.142108302376889,30.86674217807426,0,1666200482.873578
3.2324564929537196,30.558452683048156,0,1666200482.9044144
3.467733125178676,30.23630052207701,0,1666200482.9384243
3.718217367614028,30.03706062796592,0,1666200482.9746602
3.940620423369517,30.00882374657404,0,1666200483.005005
3.8675496480799705,30.046787191192156,0,1666200483.0421576
4.048873977211075,30.171631825366756,0,1666200483.0804908
4.179889243344847,30.21388942117889,0,1666200483.115382
4.284136895062104,30.116354008984526,0,1666200483.1481605
3.891285118992943,29.848799600786872,0,1666200483.1806374
3.551294285745815,29.57731728180694,0,1666200483.2138565
3.7668433238276036,29.336384721029344,0,1666200483.2446828
3.776362989313899,29.110913163067877,0,1666200483.2826052
