rx,ry,instrument_index,time_stamp
-42.435605789958174,61.00861824076859,0,1666040960.2413442
-42.3582720441273,60.88517303183897,0,1666040960.2744005
-42.478137150432225,60.81753552596724,0,1666040960.3427024
-44.3027099558934,61.011463365369075,0,1666040960.3772523
-44.65877051810038,60.90630656593842,0,1666040960.4095733
-42.256284439176454,60.59190961621246,0,1666040960.4416916
-42.40837361883277,60.554486336579224,0,1666040960.4773865
-42.25623628722289,60.52420448628023,0,1666040960.577989
-42.79282509563172,60.60515330977197,0,1666040960.642136
-42.54142222662568,60.669336343662685,0,1666040960.675194
-41.50210158743938,60.66773903180288,0,1666040960.7084167
-41.46482071855786,60.762930937250125,0,1666040960.7449
-40.948343967871914,60.72511571688416,0,1666040960.774873
-38.63862487483671,60.64739357723344,0,1666040960.8091898
-40.571700303436586,60.88753266495447,0,1666040960.8418756
-40.10659110485456,60.84856650909462,0,1666040960.8743887
-40.36035876015545,61.042526273673815,0,1666040960.907864
-41.043926302656814,61.255031243005476,0,1666040960.9431486
-39.903821765771696,61.182933824111096,0,1666040960.9763453
-42.97307242833252,61.56481709951946,0,1666040961.0090528
-42.30729040332026,61.50906194795121,0,1666040961.0416749
-41.99880051048289,61.47701149850871,0,1666040961.0751169
-38.611188185529585,61.25615920934132,0,1666040961.1081915
-38.08049660512326,61.32371172829068,0,1666040961.1497538
-38.496905369496254,61.48003747605573,0,1666040961.177412
-36.66502229629855,61.42214636956874,0,1666040961.2114
-37.76105104925719,61.62335592501468,0,1666040961.2490048
-39.05011524395605,61.76295078424239,0,1666040961.2767875
-35.90119679472709,61.77162031230942,0,1666040961.3127692
-37.87420008838262,61.840467406639235,0,1666040961.3445992
-39.42535867229638,62.0092436299155,0,1666040961.3763645
-38.78521309021873,62.22128080653043,0,1666040961.4087305
-40.30027537517154,62.40790198253206,0,1666040961.4448555
-37.453100561664726,62.42870097012818,0,1666040961.486138
-37.871380823038116,62.654834850701285,0,1666040961.5187228
-38.87417451115453,62.76361676299467,0,1666040961.54276
-39.05051904016619,62.8657614287917,0,1666040961.6113684
-39.261507282665676,63.141817357605184,0,1666040961.641706
-39.008041699995296,63.15119326629558,0,1666040961.6801586
-38.99867847163483,63.27715985014884,0,1666040961.7104163
-37.78241209026972,63.394246160191585,0,1666040961.7470026
-42.49652565857245,63.706364407397366,0,1666040961.7788506
-39.3081630213376,63.44705853920074,0,1666040961.8172216
-37.06443455333812,63.348459349494924,0,1666040961.8437352
-37.301835253454605,63.369588508685794,0,1666040961.8767936
-38.128719015719305,63.39611820217384,0,1666040961.9097288
-38.61659777301392,63.46052303511521,0,1666040961.9458277
-37.014106334640836,63.370521558555794,0,1666040961.9789236
-38.03714485393645,63.522439263963285,0,1666040962.013767
-38.2853173694118,63.56882132520166,0,1666040962.0467799
-38.461205471362945,63.61990677888499,0,1666040962.0768435
-36.546400462306835,63.515369200970866,0,1666040962.1104572
-35.113240223020085,63.44814524221686,0,1666040962.1440697
-38.34284577184415,63.5962875457457,0,1666040962.177667
