rx,ry,instrument_index,time_stamp
-9.430282634459157,16.684757477010375,0,1666901831.2108393
-13.091969357911621,17.648922962308706,0,1666901831.2767072
-12.38078847679656,17.156362019648405,0,1666901831.3432438
-12.31566974954316,16.4944928710741,0,1666901831.369458
-12.976197784845597,17.208436622220475,0,1666901831.4028628
-11.793283977487812,16.846687463709532,0,1666901831.4327934
-13.349436926677937,17.05320999476629,0,1666901831.4608853
-12.919792501385297,16.932520228195546,0,1666901831.4924288
-13.390799291603647,17.3231786698956,0,1666901831.5261698
-11.286555132940393,16.241781048347566,0,1666901831.552181
-11.68834944415056,16.06937137972345,0,1666901831.582138
-12.224901933296767,16.829002196212155,0,1666901831.6114469
-13.340838662381687,17.096498500466264,0,1666901831.6466837
-12.412765628991645,16.85567478298481,0,1666901831.680861
-11.848224047898785,16.226727660190218,0,1666901831.7162378
-12.75004298597913,16.845409685147818,0,1666901831.746394
-13.02680882667655,16.960051071647694,0,1666901831.7824907
-12.477300040293366,16.52993598879459,0,1666901831.812795
-12.48539997457251,16.72562640432274,0,1666901831.846348
-13.197542890890057,16.614594599364583,0,1666901831.8798122
-12.712139695887297,16.828290653732296,0,1666901831.9180298
-13.459271750799871,16.749527081297995,0,1666901831.945856
-13.564779842163219,16.955874947593397,0,1666901831.980985
-13.09196314844005,16.858901338952307,0,1666901832.0179281
-13.869274880462731,16.835238071061053,0,1666901832.0484316
-15.086433109195069,17.493445862670605,0,1666901832.0864303
-14.828731308972536,17.704111868457865,0,1666901832.1153522
-15.418360851402975,17.819226447250564,0,1666901832.1462111
-14.617371346824665,17.790651590087585,0,1666901832.1802378
-15.700516912671038,18.40450191764751,0,1666901832.214379
-16.72152440162559,18.508117994317054,0,1666901832.2483985
-16.242851810092304,18.781569580791228,0,1666901832.2820115
-15.881666979259096,18.3099016543192,0,1666901832.3143325
-15.431984439974856,18.229434668407347,0,1666901832.3482277
-17.432489571295267,19.264286165822373,0,1666901832.3806455
-15.56486455074442,19.203634627253095,0,1666901832.4141052
-14.657825479409077,19.074325015069164,0,1666901832.448408
-16.496563270705224,19.705837979253328,0,1666901832.4832711
-16.100198237169664,19.656645277495585,0,1666901832.5173554
-17.454090861091725,20.174880803080985,0,1666901832.5495822
-17.187940289217096,19.918391252507288,0,1666901832.5835116
-17.49269516658091,19.745892053441818,0,1666901832.6141322
-14.547742730224911,18.88201262850052,0,1666901832.649074
-16.492311521591585,18.868925288148805,0,1666901832.6813543
-15.795594353529879,18.83223363302222,0,1666901832.7134128
-15.192835466688788,19.049937452893865,0,1666901832.7473028
-15.28314245281214,19.242571579690523,0,1666901832.7820745
-13.047743210911936,18.721332073136818,0,1666901832.816101
-13.571059191535458,19.116960622669012,0,1666901832.8491788
-13.746025269995263,18.805278189447726,0,1666901832.880377
-12.540773292931622,19.0061303391683,0,1666901832.9224377
-12.438164733305484,19.22320248460454,0,1666901832.9576354
-12.824183610601901,19.409826530457238,0,1666901832.9865432
-12.039297819133319,19.2521153634728,0,1666901833.0138173
-8.997540694972123,18.678670004708184,0,1666901833.0493083
-9.625806101752131,18.861491982011863,0,1666901833.0826714
-9.707527768170776,19.04318867764117,0,1666901833.1276205
-8.568582920604403,19.237646640007082,0,1666901833.1634443
-8.988800713384704,19.3503148447712,0,1666901833.195132
-9.632582641411075,19.57173389468535,0,1666901833.233654
-9.592069303361036,19.78192684247046,0,1666901833.2623234
-7.374109803960038,19.57673137993755,0,1666901833.2914577
-6.963232044163143,19.961735984963067,0,1666901833.3216121
-9.388205339175215,20.331774269936645,0,1666901833.354354
-7.985120098734651,20.22892537419922,0,1666901833.3845205
-8.29100193815415,20.76831533917933,0,1666901833.415294
-8.83361643626783,20.57187928645421,0,1666901833.4502034
-8.162026089062666,20.734630342965396,0,1666901833.481475
-8.308481636170498,20.716620155548863,0,1666901833.5223386
-9.717594970183049,20.94318128021214,0,1666901833.5561917
-7.530143885287225,20.71822349017744,0,1666901833.587407
-8.428994434734205,20.238427916435544,0,1666901833.617744
-7.16516568290242,20.19939889377245,0,1666901833.656502
