rx,ry,instrument_index,time_stamp
-1.436878635478888,25.596962464224585,0,1666040609.973929
-1.3734743007833798,25.563396314401434,0,1666040610.005626
-1.4671041627871808,25.472646049785777,0,1666040610.0431268
-0.9301315029232072,25.53804363908436,0,1666040610.07262
-1.8896398160917822,25.35191835749249,0,1666040610.1046085
-0.7497779096420407,25.580066497375352,0,1666040610.1376894
-0.7398075611187312,25.386707816826974,0,1666040610.1758184
-0.8454945582520876,25.71320121646771,0,1666040610.2040648
-1.0536065809202866,25.843023989967755,0,1666040610.2443163
-0.4759614530957936,25.854978164158588,0,1666040610.2724643
0.7092108009789237,26.158997657046175,0,1666040610.3049643
0.9668723534784377,26.32234669478559,0,1666040610.3395772
0.012764843260917058,26.08274146310609,0,1666040610.375701
0.9380483850301615,26.265643202118902,0,1666040610.411131
-0.3630038952069529,25.938185094127668,0,1666040610.461858
-0.19822453927315464,26.136291335685815,0,1666040610.4882495
0.7928325221477025,26.04657849507357,0,1666040610.5162108
1.4942226861952452,26.430080681946215,0,1666040610.5431828
0.5826756875141165,26.74356924534006,0,1666040610.5727417
-0.10242352460494407,26.848363932740835,0,1666040610.6092257
-0.06702673301492401,26.942376112576838,0,1666040610.6430182
-0.1458861671700653,27.340054984050223,0,1666040610.6750271
-0.2750760301470911,27.263538287840344,0,1666040610.7062285
0.11661226614472123,27.60387825511694,0,1666040610.7400863
0.10414429308325301,27.56328038158438,0,1666040610.7762535
-0.025554841744029964,27.786950203314966,0,1666040610.808529
0.8578457695697512,27.964868529240743,0,1666040610.8403852
-1.2606574772591703,28.254983649361783,0,1666040610.8782554
-0.9422576853031568,28.530149242272625,0,1666040610.9060874
-0.27349482747740295,28.457604735299704,0,1666040610.9417098
-1.1035115144126921,28.62404937608907,0,1666040610.9788654
-0.8264428625963919,28.813171064999345,0,1666040611.0106876
-0.9846341590445127,29.05224801063719,0,1666040611.07483
-0.705523737828632,29.265599414050072,0,1666040611.1048076
-1.5570338767359504,29.80544601027786,0,1666040611.1327467
-1.7067047025408169,29.584219752641552,0,1666040611.1596804
-2.8004514276207177,30.136626580226554,0,1666040611.1850803
-2.054956758626505,29.793193214115924,0,1666040611.211987
-3.154421879023607,29.399983537840885,0,1666040611.2464828
-1.7737529881620542,29.613557537990076,0,1666040611.278144
-2.3904403292673955,29.49577554987077,0,1666040611.323019
-2.403755812669768,29.391297320566252,0,1666040611.3490686
-3.3452914478267806,29.351408491444083,0,1666040611.376354
-2.46381518865354,28.782740711940516,0,1666040611.4421885
-4.23222398750191,29.0702558382985,0,1666040611.4752505
-4.669690324279777,28.722151813068095,0,1666040611.506784
-3.7500980916223714,28.860275613824793,0,1666040611.544314
-4.55652783630127,28.667495531680103,0,1666040611.5776951
-5.628329271099252,28.71955186674622,0,1666040611.6097474
-5.926230457522346,28.68336208497013,0,1666040611.6422405
-5.295078116032742,28.610072296157135,0,1666040611.6787202
-4.632431210602948,28.370134167301607,0,1666040611.7096267
-5.25311760126494,28.134506064725613,0,1666040611.7438564
-5.872877498820295,27.739935754561476,0,1666040611.7769485
-5.398567644177676,27.49034736040627,0,1666040611.8114276
-6.287211942356355,27.110493719171863,0,1666040611.842422
-6.1770246483027105,26.86726473436335,0,1666040611.8768516
-5.681170698713393,26.794584829795046,0,1666040611.9100828
-5.241307040831181,26.63724838199553,0,1666040611.9451838
-5.005274698861701,26.357459310550716,0,1666040611.9797795
-5.9770465577082845,25.955517253322338,0,1666040612.018831
-5.0859967740245775,25.451302623619046,0,1666040612.0458934
-5.43850463895947,25.427259935313128,0,1666040612.080049
-6.015117191433833,25.333242559347653,0,1666040612.110985
-5.12835568178265,24.93428907465976,0,1666040612.142499
-4.7399497972842894,24.801944237237933,0,1666040612.178771
-4.514112660498859,24.662971931815413,0,1666040612.2220912
-4.080260210500133,24.815284928622127,0,1666040612.252224
-4.436776415484654,24.83280825072421,0,1666040612.2847733
-4.328109799401319,24.76466229649901,0,1666040612.3213851
-4.390976748982574,25.09217200888726,0,1666040612.352989
-4.1130859748343855,25.192652177501483,0,1666040612.379741
-3.496005416344127,25.348460153976365,0,1666040612.4460707
-3.8173237624531557,25.34249129521351,0,1666040612.4767826
-2.8939661933408676,25.326209628411284,0,1666040612.5120335
-3.037902883234661,25.382600829626906,0,1666040612.5449848
-2.4644900797390545,25.396709841815337,0,1666040612.5778997
-2.4677274558339266,25.278506970150282,0,1666040612.615031
-2.495041055570897,25.100959863974396,0,1666040612.64548
-2.018240988981525,25.36829309906839,0,1666040612.6788774
-2.0112312277125324,25.456391188770187,0,1666040612.7120404
-1.6050496737513669,25.40237567850249,0,1666040612.744656
-1.7293473899230245,25.516239912737444,0,1666040612.782533
-1.8343818761153554,25.79355065625223,0,1666040612.8133361
-1.909195501438446,26.049843346377923,0,1666040612.8577745
-2.1507081239771697,25.947101740951023,0,1666040612.8877573
-1.5828224600391394,26.216154287793653,0,1666040612.92203
-1.7357680950875003,26.336243634180015,0,1666040612.9541755
-1.720807048801399,26.233607497195333,0,1666040612.9925096
-1.5210810273291375,26.638490993186757,0,1666040613.0216355
-1.1498090833808203,26.681453292037894,0,1666040613.054817
-0.2272617677348222,26.72976313351232,0,1666040613.0868301
-1.0882231464043373,26.92166090619535,0,1666040613.121676
-1.0048979658953106,27.01569839553827,0,1666040613.1536336
-0.5035656397682493,27.101000397166786,0,1666040613.1864672
-0.8781066458380168,27.151978026231607,0,1666040613.2210617
-1.3130526806594411,27.323233902892536,0,1666040613.2511997
-1.2139886732471221,27.47161602695109,0,1666040613.2822044
-1.496494483617837,27.696373074468916,0,1666040613.3205466
-0.8236801214138791,27.784520753900694,0,1666040613.3524413
-0.6376100049111257,28.127014254595768,0,1666040613.3824446
-0.9052329555741941,28.516051809207575,0,1666040613.4186413
-1.2104250469240534,28.583232211969023,0,1666040613.448691
-0.8368866441716426,28.96606875129063,0,1666040613.48569
-1.8865231938874618,28.909469957125523,0,1666040613.5181174
-2.1636493050983363,29.34770576468845,0,1666040613.5488687
-1.93532605375018,29.471054364065523,0,1666040613.5804262
-2.1256700980068963,29.803722899991463,0,1666040613.6188638
-2.3012538351320426,29.46888286534271,0,1666040613.6467009
-2.069188199152052,29.826752716562904,0,1666040613.6837606
-2.0429122701047966,29.87918907129984,0,1666040613.721703
-2.0099607424040467,29.81886706535118,0,1666040613.7544637
-2.321308704027137,29.824851142527468,0,1666040613.787003
-2.2450319863834465,30.026663015690346,0,1666040613.8179152
-2.7136451133539468,30.245006310976425,0,1666040613.8467238
-3.2542922956735665,30.18302274361464,0,1666040613.8850605
-2.3910493448288412,30.350541377358898,0,1666040613.9128609
-2.6432934046983743,30.497320453236377,0,1666040613.9516368
-3.3104599610786427,30.431163251685952,0,1666040613.9878147
-3.241452940832082,30.490162082326478,0,1666040614.0197244
-3.1079334596340624,30.504698807523496,0,1666040614.0535674
-2.390082633410041,30.460144204026246,0,1666040614.0793893
-3.036582132021766,30.523372564062292,0,1666040614.116832
-3.0039925458993295,30.43249782177326,0,1666040614.1482751
-3.0520870530483584,30.203656477224428,0,1666040614.181701
-3.958947610561588,29.92518816024155,0,1666040614.2196956
-3.6530091237656817,29.808341930553503,0,1666040614.2517734
-3.724405626942678,29.642387443048037,0,1666040614.2803168
-3.762377829299441,28.993102542606724,0,1666040614.3157372
-3.8998130822802524,29.090199223715416,0,1666040614.3485966
-3.7973758839830154,28.74463385833884,0,1666040614.385629
-3.75339265952934,28.50859431851657,0,1666040614.415136
-3.4937385668732315,28.346841238498076,0,1666040614.4562345
-3.7097765796433406,28.168344045806503,0,1666040614.490388
-3.4375792037501025,28.00967470853069,0,1666040614.519555
-3.340368682414787,27.81293053779466,0,1666040614.5486863
-3.2903008242652714,27.651228056367245,0,1666040614.5834095
-3.30792212935361,27.560138049391412,0,1666040614.6228936
-2.8761232684353026,27.542339080303755,0,1666040614.6520412
-2.3141946764843775,27.73870493606757,0,1666040614.7177286
-2.5124399613650414,27.91354418281499,0,1666040614.7538521
-2.0289015978486495,28.264850192669297,0,1666040614.7857277
-1.524506327727365,28.2045498101099,0,1666040614.81888
-1.618840728726509,28.437005232908685,0,1666040614.8496644
-1.4252738067068702,28.608409635130865,0,1666040614.886104
-1.955267492036887,28.825382902388185,0,1666040614.9200697
-0.6338986453339636,28.809557394141212,0,1666040614.9549973
-1.0210996438253954,29.04298716935819,0,1666040614.9866965
-1.1779882693512667,28.98447941229352,0,1666040615.017115
-1.3598242822730686,29.110957911417227,0,1666040615.0483809
-0.9596283044713203,29.321305801623005,0,1666040615.0879316
-0.7999595323108566,29.393974627065475,0,1666040615.1174612
-1.0300939138439502,29.497641307396503,0,1666040615.1532958
-0.38083343808241144,29.704714447427868,0,1666040615.1857312
-0.009220240353299054,29.901861852971813,0,1666040615.221439
-0.5811575195884348,29.884926584479164,0,1666040615.2528577
0.23149279625166225,30.088022424333527,0,1666040615.2850378
-0.41116277940318346,30.049153893744744,0,1666040615.3180544
-0.25209350578423123,30.295243562400117,0,1666040615.355298
-0.053278380388725906,30.056705034555417,0,1666040615.3868587
0.05915912910302057,30.289204886313197,0,1666040615.4206858
0.15497836486962566,30.33789937386586,0,1666040615.449486
0.08303816384362467,30.285970732205186,0,1666040615.487727
0.5270608160026106,30.594732558944767,0,1666040615.5232008
0.434910213375971,30.62390171074765,0,1666040615.552626
0.39950912408747574,30.43943608930086,0,1666040615.5893712
0.22467745577682952,30.301537773869004,0,1666040615.6244593
-0.30548051160149636,30.26172046637813,0,1666040615.6529775
0.1958191014648094,30.273757154070974,0,1666040615.684292
0.32002996352156415,30.015951021643424,0,1666040615.7200634
0.19195589591900455,30.019703208314517,0,1666040615.752774
0.3628349246599961,29.79519878003141,0,1666040615.7852957
0.6612373696407287,29.534993243010135,0,1666040615.8159292
0.06524747697531004,29.45011890523626,0,1666040615.8542528
-0.6670408777510664,29.221234551686166,0,1666040615.8863316
-0.8481882147628336,29.128676030684204,0,1666040615.916276
-1.1992734043962059,29.117546304497107,0,1666040615.9545178
-1.2832885459640502,28.98196465220194,0,1666040615.9861066
-1.686234162441711,29.08972635285799,0,1666040616.016723
-2.3689276793499596,29.12638542353303,0,1666040616.0533864
-2.9002624816144835,29.281898965730758,0,1666040616.0866446
-3.190627612235872,29.43409942502259,0,1666040616.1216238
-3.0540882514810597,29.758348377432142,0,1666040616.154521
-3.214656386710187,29.73047334597828,0,1666040616.1857882
-3.9063139658885713,29.82137758490216,0,1666040616.2200618
-4.637692797681893,29.99929734806594,0,1666040616.2526217
-5.018757479978821,29.92730077217191,0,1666040616.289193
-5.442913080752304,29.976658663242087,0,1666040616.3205237
-5.49526774434256,30.045130852742503,0,1666040616.3518724
-5.948266869344568,30.094926682644587,0,1666040616.3855896
-5.578030108564914,30.329829198362297,0,1666040616.4184332
-6.416254016363934,30.643449447623208,0,1666040616.4506216
-6.496946965858721,30.791825163222875,0,1666040616.4896936
-6.861856766599333,30.938285751660434,0,1666040616.5206566
-7.745067219630511,31.128946646683108,0,1666040616.556599
-8.12396124708177,31.238058175119594,0,1666040616.5882852
-8.339469233183992,31.041102509825272,0,1666040616.6212103
-8.62086550166997,31.01420706170138,0,1666040616.6555414
-8.881279105009272,30.896318093596918,0,1666040616.688348
-9.1806130451628,30.77477028414347,0,1666040616.7194033
-9.575991234210406,30.578420641391094,0,1666040616.7526462
-9.48659540268384,30.40596559559963,0,1666040616.7862585
-9.410311912979402,30.180203122736714,0,1666040616.8206959
-9.209560478515908,29.909383569057432,0,1666040616.8538592
-9.352761693574935,29.586706892876155,0,1666040616.8895032
-9.187344525283141,29.32767957866926,0,1666040616.9208994
-9.128127118739608,29.06912742531568,0,1666040616.9572372
-9.191066779140465,28.91882752259045,0,1666040616.9887838
-8.724314223560318,28.57158365448984,0,1666040617.0194423
-8.829363658217483,28.413780704761844,0,1666040617.0533776
-8.136353471572159,28.080936665508755,0,1666040617.088779
-7.011553826180554,28.017747640243748,0,1666040617.1214318
-6.704552856959877,28.150003777103453,0,1666040617.1529586
-6.548462743736336,28.090862202495476,0,1666040617.1880991
-5.767334497749608,28.205530086710418,0,1666040617.221502
-5.672003220584399,28.17330327700945,0,1666040617.2536888
-4.955602446360673,28.306948096473484,0,1666040617.2887542
-3.9739142599231716,28.372752994824044,0,1666040617.3198528
-3.875019677529499,28.415888517723015,0,1666040617.354457
-3.0833167497491942,28.61427909490049,0,1666040617.3880599
-2.6195868404988913,28.787517774067247,0,1666040617.422958
-1.6819906856094748,29.188797711285627,0,1666040617.454457
-1.7796280545990908,29.58502752376597,0,1666040617.4878619
-1.107223722682473,30.23616462993197,0,1666040617.526133
-0.6271193878921284,30.79741993586662,0,1666040617.558822
-0.6935804616772907,31.619264322477967,0,1666040617.5903122
-0.33946031879429145,32.16460236463801,0,1666040617.6213672
-0.21691462827618838,33.02185341686903,0,1666040617.6620462
-0.42134141249186313,33.66364309408616,0,1666040617.6904666
0.3471611691108049,34.286920078139815,0,1666040617.7231617
-0.15217527898870034,34.81552770389909,0,1666040617.753729
0.23205257823648145,35.47668879668525,0,1666040617.786345
0.12471420575684938,35.91219266656676,0,1666040617.822311
-0.1841162189118862,36.41181549079128,0,1666040617.856194
0.0037598040856524568,37.0639320725827,0,1666040617.8868966
-0.9766876903896294,37.712379251681995,0,1666040617.921361
-0.6198872601714338,38.02906012990212,0,1666040617.9545453
-0.20814588530795233,38.329034580572554,0,1666040617.987752
-2.053682194422403,38.442247187428,0,1666040618.0216968
-1.619153429285241,38.42845958479026,0,1666040618.0563188
-1.4294252307109176,38.46908474136816,0,1666040618.0894344
-1.8714935410598628,38.28641418274396,0,1666040618.1225307
-1.7245840952284448,38.184498565239764,0,1666040618.1542947
-2.121572664824013,37.93438986971598,0,1666040618.1889296
-1.5732802940190902,37.612552829664764,0,1666040618.2248092
-2.4872927955205597,37.2890934295497,0,1666040618.2561316
-1.066210121314161,37.22033408665081,0,1666040618.2883716
-2.366406947816184,36.98959209152514,0,1666040618.3309205
-1.5892464094290255,37.04012568266435,0,1666040618.3657494
-2.250583516427951,36.88125866564957,0,1666040618.4014556
-1.6742012596172753,36.91411536190219,0,1666040618.4311738
-1.828123283990752,36.98021308212705,0,1666040618.4599512
-2.083695509714477,36.96589929265491,0,1666040618.4898937
-0.8899797454757329,37.09119712801835,0,1666040618.5268319
-1.6819040161605694,36.95994593911689,0,1666040618.5545425
-1.443622034968592,37.043624881746425,0,1666040618.5931263
-1.5190816651472474,36.94435059577619,0,1666040618.6232457
-1.1101478730487324,36.849819829013526,0,1666040618.6543508
-1.381304885867945,36.705804391447764,0,1666040618.6864324
-1.2394297880299483,36.122494236164925,0,1666040618.7203596
-1.339337566507448,35.83173516808425,0,1666040618.7544148
-1.6470167747525977,35.45614501237945,0,1666040618.7890632
-2.2953211956209945,35.17782410281107,0,1666040618.822772
-1.7196536244545193,35.001589491784,0,1666040618.8550205
-2.0746328026405103,34.888759541806586,0,1666040618.8874314
-2.010276251991724,34.82678478013406,0,1666040618.9209976
-1.5625667937301522,34.919907389738505,0,1666040618.9549596
-1.609902790846892,35.06860241013762,0,1666040618.9905264
-1.3203891068408815,35.1312863146216,0,1666040619.025516
-1.0317195356423907,35.44133975784104,0,1666040619.0601647
-0.23812036107573042,35.68996170823049,0,1666040619.093553
0.28256543174407334,35.99496097630211,0,1666040619.1255412
0.7609048124959591,36.292048408574,0,1666040619.1568418
0.62151769198505,36.52812760642675,0,1666040619.1888506
1.376501601635407,36.81554535646983,0,1666040619.2255526
1.8584222965344754,36.720321392535325,0,1666040619.2562501
1.3706096326187083,36.741315735804,0,1666040619.291591
1.0988842012727191,36.6707706364157,0,1666040619.324551
1.248667179284096,36.518732098525966,0,1666040619.3549445
1.4393176816256776,36.17450777675967,0,1666040619.3908753
2.0328874435041615,35.95122964446299,0,1666040619.4230623
1.6331221324833447,35.809635452557494,0,1666040619.458083
2.0759812090536074,35.532958955841,0,1666040619.489237
1.9782673726041036,35.199719320387906,0,1666040619.5265598
1.722976967289795,34.85399046393674,0,1666040619.5573092
1.5915180099640724,34.568515209187275,0,1666040619.5932715
1.3592952269599907,34.33131028556068,0,1666040619.625589
1.6229735303235553,34.05878732574159,0,1666040619.6565254
1.4362605727896842,33.812069363850846,0,1666040619.6935062
1.5540640302883462,33.543916460587795,0,1666040619.7255669
1.3693653376585446,33.2097867106086,0,1666040619.7588427
0.9996412421846528,32.931145365543955,0,1666040619.7907233
0.6855862481377746,32.6389657285631,0,1666040619.8237808
0.684150926536679,32.24669731525583,0,1666040619.856731
0.7081115760475047,31.937790337089503,0,1666040619.8906512
0.9030105263009944,31.663720378184316,0,1666040619.9279
1.2643148047938173,31.316808063298666,0,1666040619.9605515
1.5569923176140912,31.11457577398176,0,1666040619.9928377
1.310897493834453,30.92646987173712,0,1666040620.026939
2.258022619817947,30.844266704802962,0,1666040620.056746
2.210970114214344,30.82128588573471,0,1666040620.090562
1.730787408828128,30.730358353601876,0,1666040620.1257372
1.6746913050211683,30.70456803557418,0,1666040620.1575737
1.5197793271069013,30.65002743474962,0,1666040620.1930997
1.1471370803173784,30.794495655090348,0,1666040620.2281008
0.604754571496137,30.95601192136209,0,1666040620.2577944
0.6172143568122558,31.015052494659813,0,1666040620.2908554
0.14941967666228395,31.007049704350706,0,1666040620.3258944
-0.32468158433956923,31.023983695468296,0,1666040620.3566694
