rx,ry,instrument_index,time_stamp
-3.7547923571953845,23.112240210637438,0,1666900694.1405673
-2.7847387230230396,22.977352893094732,0,1666900694.1847675
-0.7997388443835657,22.10465904118858,0,1666900694.2143881
-2.7616322650241694,22.890480666083878,0,1666900694.241928
-1.2662199596448815,23.001761904615325,0,1666900694.2726336
-3.505877592001337,23.621390045737808,0,1666900694.3108723
-3.799544290295848,24.284798762437706,0,1666900694.3456774
-5.226409790938414,24.683233484793913,0,1666900694.37874
-3.9752855189798453,24.34651799205122,0,1666900694.4124079
-3.8367771282924594,24.782157149214083,0,1666900694.4448435
-4.642630467399477,24.759229130999778,0,1666900694.4743145
-5.234804953229577,24.64801992503069,0,1666900694.5093818
-4.8868601714278554,24.742373579103944,0,1666900694.5406685
-6.617975114415753,24.949898887484164,0,1666900694.5775146
-5.079519390716544,24.599763944951224,0,1666900694.6074047
-6.10091416959455,24.36546106972167,0,1666900694.6443536
-7.1429787064524275,24.678289953836163,0,1666900694.6794963
-5.822228299436457,23.94575609068006,0,1666900694.711113
-6.381372710898683,24.239366775887873,0,1666900694.7487984
-6.2223918204153135,24.325646441193076,0,1666900694.7798142
-5.467458066008267,24.36862769272483,0,1666900694.8094478
-4.859824002573299,24.073288919855134,0,1666900694.849631
-4.19467415750704,24.308890249093565,0,1666900694.8790169
-5.492445438076903,24.797203336762966,0,1666900694.9165199
-4.871240080736089,25.18600862378054,0,1666900694.9465394
-3.5575150250536676,25.172429495557235,0,1666900694.9805896
-4.556500069991203,26.029065600521403,0,1666900695.0136297
-4.300572191104962,26.235615273310582,0,1666900695.0463552
-2.430154816421604,26.57265692925316,0,1666900695.0783892
-2.6664967445259644,26.888238580287602,0,1666900695.108438
-0.7370567267931024,27.6093420093726,0,1666900695.1458657
-1.0552377641541038,27.78054553526984,0,1666900695.1814888
-0.37091344024191614,27.78135743633842,0,1666900695.2106578
-0.5183744968154257,27.85788536138935,0,1666900695.2403414
-0.7888527024335745,27.84219750102073,0,1666900695.279327
-2.033510699612344,27.980948588428312,0,1666900695.3104248
-0.8121190936310942,27.81372252137333,0,1666900695.3469448
-2.106655927947215,27.92699462991638,0,1666900695.3781998
-1.5677019622840545,27.88477727977584,0,1666900695.4123976
-2.055008657459513,27.701514872959052,0,1666900695.4455059
-1.8842622369836666,27.070444866323534,0,1666900695.475788
-3.6150510311947506,26.83685014990917,0,1666900695.5122778
-3.523061593548814,26.137327577818926,0,1666900695.5426135
-4.566976355833946,25.965651950838193,0,1666900695.577684
-4.445549814932072,25.22925292801721,0,1666900695.6116998
-7.324805388941894,25.17162043430184,0,1666900695.6416152
-7.20454185112805,24.381962522315888,0,1666900695.6791692
-8.30779904386519,23.9767109964302,0,1666900695.7129056
-8.737050045256774,23.874927313686513,0,1666900695.744798
-9.993353781370852,23.906136412180153,0,1666900695.7775352
-12.667568550879443,24.32223078326187,0,1666900695.8105159
-12.239921027205376,23.86932463625874,0,1666900695.8464239
-13.06193667283481,23.741008288730598,0,1666900695.8771663
-13.943319715841891,23.987154119889137,0,1666900695.913528
