rx,ry,instrument_index,time_stamp
18.29082808208097,33.04612567978206,0,1666737108.559938
18.620870808137997,32.641419622587634,0,1666737108.5948615
19.381615143356136,32.503024512616285,0,1666737108.6315413
18.37193187530159,32.44745233668277,0,1666737108.665023
20.905895379438576,32.428408896484804,0,1666737108.6976724
20.858161007873946,32.63342649743702,0,1666737108.7324445
20.148790787647243,32.499222367584146,0,1666737108.7665896
22.155524379256107,32.569830336891854,0,1666737108.7980046
21.394712542848875,32.89508525317965,0,1666737108.830203
21.86679759772319,32.99877996164375,0,1666737108.8645859
22.21535450258395,33.30269630330764,0,1666737108.8993683
22.831581212574104,33.32465609844638,0,1666737108.9353225
22.55873096383275,33.553426298153134,0,1666737108.9672816
23.46892649574955,33.26557629022563,0,1666737108.998635
22.96789226184154,33.664598638780525,0,1666737109.0305505
23.09104440649029,33.64834252794893,0,1666737109.0627522
23.13920159612331,33.655513440547246,0,1666737109.0948765
23.606000022773607,33.767316680317485,0,1666737109.1309674
22.8255861013627,33.506667196902356,0,1666737109.1622677
22.125902051937786,33.61484853012424,0,1666737109.2023156
22.918369561331758,33.72821775700952,0,1666737109.2339659
23.65102848894027,33.48087358160455,0,1666737109.264923
24.09329342432289,33.61882634607879,0,1666737109.2959278
22.44028833346972,33.78438836714982,0,1666737109.3348618
24.233553008185375,33.80331799324466,0,1666737109.3649228
21.988922282736475,34.20054572210395,0,1666737109.3988016
23.22688991555342,33.778007049444,0,1666737109.4339132
22.29585150188567,34.16857682569269,0,1666737109.4649134
23.759439611341737,33.93526230442668,0,1666737109.4971304
22.00881687547996,34.085035403985636,0,1666737109.5303473
21.37116628541883,33.77211600176841,0,1666737109.564537
20.47437030261627,34.2618874126549,0,1666737109.6029484
20.701157561722876,34.26952532328631,0,1666737109.6317744
21.09874606110588,33.896836218720196,0,1666737109.6678524
20.851353121055407,34.23343600101363,0,1666737109.6946895
21.728080051598614,34.12989973889338,0,1666737109.7346876
21.669088243820504,34.06866770533317,0,1666737109.765185
21.630516083790937,34.092113472354846,0,1666737109.7989106
22.867702127767195,33.93982935665784,0,1666737109.83097
20.855376480753165,33.8815339236756,0,1666737109.863595
20.825309221702422,33.84551288844019,0,1666737109.9002752
20.46618053521667,33.98289342843423,0,1666737109.9284885
21.003171125560495,34.02719213149802,0,1666737109.963336
21.407232652959618,34.0969441387772,0,1666737109.995337
22.81292210676608,34.366402617782576,0,1666737110.0337756
20.750248069241124,34.579756982889464,0,1666737110.067676
20.870769449383246,34.49678335158787,0,1666737110.099724
21.164625446091414,34.51058251017961,0,1666737110.1347852
21.02155508633217,34.58995857185698,0,1666737110.1645124
19.78259229749835,34.925411035219675,0,1666737110.1982727
21.41424788349448,34.859231312646806,0,1666737110.2318926
20.64830557220424,34.57691689404929,0,1666737110.2641048
20.27856343411005,34.98845294837515,0,1666737110.2969754
