rx,ry,instrument_index,time_stamp
-2.809148504420591,21.266854068570066,0,1666901640.5477648
-2.857962140349534,21.520612677953952,0,1666901640.581637
-4.343676290824674,21.997766869687414,0,1666901640.6221607
-1.8040845006875368,21.77107896749779,0,1666901640.6508934
-4.126675357377175,22.223083654601915,0,1666901640.6872363
-4.166238919038402,21.75689992799557,0,1666901640.7197344
-2.3162866111802383,21.622063583338868,0,1666901640.751133
-4.7813297360561595,21.930715398874604,0,1666901640.7888007
-4.084484689890888,21.886516335791324,0,1666901640.8202379
-3.448962387999612,21.313985861925307,0,1666901640.8526485
-4.488330170034129,21.51273152468438,0,1666901640.8832932
-3.8611185409989544,21.312893781482053,0,1666901640.9227207
-4.600929552542512,20.93148646271702,0,1666901640.9526627
-5.925609832377862,21.44306057981904,0,1666901640.9943504
-4.602746406915451,20.71008026077675,0,1666901641.028469
-3.8165848583736572,20.591070809174436,0,1666901641.0585113
-4.507905434879496,20.133679870983432,0,1666901641.0884135
-4.26535600435129,20.173755274470633,0,1666901641.1206462
-3.6612134754051078,19.72623422821856,0,1666901641.1535237
-6.084575517870239,20.086798471027624,0,1666901641.1901746
-5.1945963355828475,19.423058948697808,0,1666901641.219665
-4.992076961662484,19.211214233368125,0,1666901641.2556493
-6.360121642243538,19.176644305310173,0,1666901641.2902036
-5.569444063564343,18.48394392326663,0,1666901641.32048
-6.298277730518505,18.817318449337282,0,1666901641.3541775
-6.2980208164590135,18.593617869861657,0,1666901641.3872516
-6.696894825030387,18.566604979164726,0,1666901641.4236877
-6.979035288641451,18.161577193960806,0,1666901641.4544742
-7.063709160748164,18.249873803297472,0,1666901641.4882386
-7.664884919302175,18.417764234219856,0,1666901641.5213342
-7.401216403116334,17.855045336597808,0,1666901641.562676
-7.812142759824756,17.831001791469593,0,1666901641.597701
-8.145531596828027,17.894364595780548,0,1666901641.628801
-8.15437414384667,17.89260111884856,0,1666901641.6588259
-8.836896404629051,17.644076218945557,0,1666901641.7224758
-9.223427515853835,17.66512281436436,0,1666901641.7580135
-8.962588060274078,17.38461533849858,0,1666901641.7895658
-8.966240220375713,17.26330383300876,0,1666901641.8215601
-9.399198322255417,17.28103661357922,0,1666901641.8563826
-8.939658696992542,17.16987109095469,0,1666901641.894415
-9.838244782914085,17.556144027973637,0,1666901641.9264615
-9.494434544307873,17.377507658713256,0,1666901641.9601777
-9.381789282796582,17.369401897190958,0,1666901641.9911644
-10.106102226830044,17.53227369975017,0,1666901642.0215757
-10.426466251801743,17.62298402660778,0,1666901642.061542
-10.427894859643205,17.642738119713655,0,1666901642.0967195
-11.1331917982217,17.877029653780525,0,1666901642.1261544
-11.660913602821157,17.920051329842387,0,1666901642.157195
-11.731652282819189,17.902751939964887,0,1666901642.1924324
-11.70293804872442,17.882820373264604,0,1666901642.2224433
-11.946453560250664,17.86031157162426,0,1666901642.2566562
-12.238585108472508,18.050391977433762,0,1666901642.2924237
-11.47820071455564,17.59091391986072,0,1666901642.3263564
-11.817582437349587,17.700500572409215,0,1666901642.3564296
-12.105825349145553,17.514957718047327,0,1666901642.395824
-12.00657379603483,17.27020851032706,0,1666901642.426149
-12.491538634837832,16.933005572969726,0,1666901642.4605982
-12.360596230420365,16.589943394935744,0,1666901642.4913924
-12.689910419848248,16.27043501277713,0,1666901642.5282488
-12.968244514494055,15.909214125635923,0,1666901642.560682
-13.113598280532933,15.405812089706004,0,1666901642.5932448
-13.160587474272038,15.199710141064042,0,1666901642.6244762
-12.955033992746836,14.733804164334012,0,1666901642.660329
-13.133485967802917,14.294823978783128,0,1666901642.6920297
-13.209982019392331,14.109983719042512,0,1666901642.7256129
-12.797959222086888,13.492548389770562,0,1666901642.758125
-12.521905576728733,13.056980744945038,0,1666901642.7962506
-12.853235817669644,13.038575946037328,0,1666901642.8358917
-12.401090673461605,12.80713519017246,0,1666901642.869379
-11.888700080238408,12.59381474806797,0,1666901642.9035428
-12.255891189484625,12.966757293529929,0,1666901642.941484
-11.993825782833676,12.97399305005011,0,1666901642.9725707
-12.475319688802308,13.37695249894913,0,1666901643.0086539
-12.733383137973533,13.869161650849444,0,1666901643.0454865
-13.143103352216833,14.235843504241313,0,1666901643.0781188
-13.18265358501661,14.483448938879537,0,1666901643.1135535
-13.602203006497216,14.83419740647323,0,1666901643.1545749
-13.733645628657543,15.181554290532619,0,1666901643.1883528
